Dataset,#TrainingRelease,%training (data on training / total data),%Defective in training,%Defective in testing,classifier,balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,IBk,NONE,false,SENS,6.0,14.0,319.0,22.0,0.3,0.21428571428571427,0.555984555984556,0.19817374136228963
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,Random Forest,NONE,false,SENS,20.0,41.0,292.0,8.0,0.32786885245901637,0.7142857142857143,0.8970398970398971,0.3839375892452895
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,NaiveBayes,NONE,false,SENS,9.0,20.0,343.0,7.0,0.3103448275862069,0.5625,0.7816804407713499,0.3654740497302662
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,IBk,NONE,false,SENS,3.0,28.0,335.0,13.0,0.0967741935483871,0.1875,0.512482782369146,0.07621425598953739
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,Random Forest,NONE,false,SENS,8.0,56.0,307.0,8.0,0.125,0.5,0.6788050964187328,0.14204867006225222
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,NaiveBayes,OVER,false,NONE,41.0,48.0,0.0,2.0,0.4606741573033708,0.9534883720930233,0.5101744186046512,-0.04405690683799904
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,IBk,OVER,false,NONE,30.0,25.0,23.0,13.0,0.5454545454545454,0.6976744186046512,0.5334302325581395,0.17430754536771742
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,Random Forest,OVER,false,NONE,33.0,30.0,18.0,10.0,0.5238095238095238,0.7674418604651163,0.6092538759689923,0.13907284768211925
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,NaiveBayes,OVER,false,NONE,7.0,22.0,318.0,9.0,0.2413793103448276,0.4375,0.592922794117647,0.2687516565067582
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,IBk,OVER,false,NONE,11.0,58.0,282.0,5.0,0.15942028985507245,0.6875,0.7806066176470589,0.2004848139170112
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,Random Forest,OVER,false,NONE,9.0,46.0,294.0,7.0,0.16363636363636364,0.5625,0.7871323529411764,0.19765266201735024
bookkeeper-files/BOOKKEEPER,3,0.31736154324828875,0.07031736154324829,0.021779713752333542,NaiveBayes,OVER,false,NONE,10.0,6.0,315.0,25.0,0.625,0.2857142857142857,0.8732977303070761,0.35219535102136634
bookkeeper-files/BOOKKEEPER,3,0.31736154324828875,0.07031736154324829,0.021779713752333542,IBk,OVER,false,NONE,6.0,25.0,296.0,29.0,0.1935483870967742,0.17142857142857143,0.5216288384512684,0.09856513176404338
bookkeeper-files/BOOKKEEPER,3,0.31736154324828875,0.07031736154324829,0.021779713752333542,Random Forest,OVER,false,NONE,3.0,4.0,317.0,32.0,0.42857142857142855,0.08571428571428572,0.7406319537160658,0.1138155165260682
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,NaiveBayes,OVER,false,NONE,9.0,8.0,325.0,19.0,0.5294117647058824,0.32142857142857145,0.8529064779064779,0.3626495782384099
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,IBk,OVER,false,NONE,9.0,38.0,295.0,19.0,0.19148936170212766,0.32142857142857145,0.7177713427713428,0.1581638915026795
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,Random Forest,OVER,false,NONE,18.0,34.0,299.0,10.0,0.34615384615384615,0.6428571428571429,0.8921063921063921,0.38832409118915606
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,NaiveBayes,OVER,false,NONE,6.0,17.0,346.0,10.0,0.2608695652173913,0.375,0.8231749311294766,0.2714133143467423
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,IBk,OVER,false,NONE,5.0,33.0,330.0,11.0,0.13157894736842105,0.3125,0.7610192837465565,0.13371428571428623
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,Random Forest,OVER,false,NONE,9.0,48.0,315.0,7.0,0.15789473684210525,0.5625,0.7215048209366391,0.1933985992338348
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,NaiveBayes,OVER,false,THRESH,42.0,48.0,0.0,1.0,0.4666666666666667,0.9767441860465116,0.4883720930232558,-0.02200320880128345
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,IBk,OVER,false,THRESH,31.0,26.0,22.0,12.0,0.543859649122807,0.7209302325581395,0.5896317829457365,0.17627441638875668
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,Random Forest,OVER,false,THRESH,43.0,48.0,0.0,0.0,0.4725274725274725,1.0,0.5,0.0
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,NaiveBayes,OVER,false,THRESH,9.0,35.0,305.0,7.0,0.20454545454545456,0.5625,0.7297794117647058,0.25060144346431473
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,IBk,OVER,false,THRESH,11.0,58.0,282.0,5.0,0.15942028985507245,0.6875,0.7584558823529411,0.2004848139170112
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,Random Forest,OVER,false,THRESH,14.0,326.0,14.0,2.0,0.041176470588235294,0.875,0.45808823529411763,-0.007871840905952212
bookkeeper-files/BOOKKEEPER,3,0.31736154324828875,0.07031736154324829,0.021779713752333542,NaiveBayes,OVER,false,THRESH,15.0,15.0,306.0,20.0,0.5,0.42857142857142855,0.6909212283044058,0.40779467680608394
bookkeeper-files/BOOKKEEPER,3,0.31736154324828875,0.07031736154324829,0.021779713752333542,IBk,OVER,false,THRESH,6.0,25.0,296.0,29.0,0.1935483870967742,0.17142857142857143,0.5467734757454383,0.09856513176404338
bookkeeper-files/BOOKKEEPER,3,0.31736154324828875,0.07031736154324829,0.021779713752333542,Random Forest,OVER,false,THRESH,14.0,54.0,267.0,21.0,0.20588235294117646,0.4,0.6158878504672897,0.16321925535915768
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,NaiveBayes,OVER,false,THRESH,13.0,15.0,318.0,15.0,0.4642857142857143,0.4642857142857143,0.7096203346203346,0.41924066924066955
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,IBk,OVER,false,THRESH,9.0,38.0,295.0,19.0,0.19148936170212766,0.32142857142857145,0.6036572286572287,0.1581638915026795
bookkeeper-files/BOOKKEEPER,4,0.5388923459863099,0.09209707529558182,0.017423771001866834,Random Forest,OVER,false,THRESH,28.0,293.0,40.0,0.0,0.08722741433021806,1.0,0.56006006006006,0.020738244470572986
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,NaiveBayes,OVER,false,THRESH,10.0,24.0,339.0,6.0,0.29411764705882354,0.625,0.7794421487603306,0.3634531407457169
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,IBk,OVER,false,THRESH,5.0,33.0,330.0,11.0,0.13157894736842105,0.3125,0.6107954545454546,0.13371428571428623
bookkeeper-files/BOOKKEEPER,5,0.7635345364032359,0.10952084629744867,0.009956440572495333,Random Forest,OVER,false,THRESH,14.0,318.0,45.0,2.0,0.04216867469879518,0.875,0.4994834710743802,-9.895438202987859E-5
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,NaiveBayes,OVER,false,SENS,42.0,48.0,0.0,1.0,0.4666666666666667,0.9767441860465116,0.5201065891472868,-0.02200320880128345
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,IBk,OVER,false,SENS,31.0,26.0,22.0,12.0,0.543859649122807,0.7209302325581395,0.5334302325581395,0.17627441638875668
bookkeeper-files/BOOKKEEPER,1,0.03920348475420037,0.03360298693217175,0.026757934038581208,Random Forest,OVER,false,SENS,41.0,46.0,2.0,2.0,0.47126436781609193,0.9534883720930233,0.5748546511627907,-0.004599816007359703
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,NaiveBayes,OVER,false,SENS,9.0,35.0,305.0,7.0,0.20454545454545456,0.5625,0.5930147058823529,0.25060144346431473
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,IBk,OVER,false,SENS,11.0,58.0,282.0,5.0,0.15942028985507245,0.6875,0.7807904411764706,0.2004848139170112
bookkeeper-files/BOOKKEEPER,2,0.09583074051026758,0.060360920970752956,0.009956440572495333,Random Forest,OVER,false,SENS,14.0,315.0,25.0,2.0,0.0425531914893617,0.875,0.7881433823529411,-0.004986998183307797
