Dataset,#TrainingRelease,%training (data on training / total data),%Defective in training,%Defective in testing,classifier,balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,OVER,true,SENS,11.0,252.0,117.0,6.0,0.04182509505703422,0.6470588235294118,0.4349593495934959,-0.004539127277128862
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,OVER,true,SENS,5.0,150.0,219.0,12.0,0.03225806451612903,0.29411764705882354,0.48477602423083055,-0.023068616864631637
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,OVER,true,SENS,6.0,162.0,207.0,11.0,0.03571428571428571,0.35294117647058826,0.4684361549497848,-0.01643885658619749
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,OVER,true,SENS,37.0,221.0,95.0,37.0,0.1434108527131783,0.5,0.434078857338351,-0.10212933753943208
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,OVER,true,SENS,49.0,192.0,124.0,25.0,0.2033195020746888,0.6621621621621622,0.5348315087239138,0.029272097451308734
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,OVER,true,SENS,56.0,176.0,140.0,18.0,0.2413793103448276,0.7567567567567568,0.5765480670543962,0.10992423885934775
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,OVER,true,SENS,22.0,390.0,0.0,0.0,0.05339805825242718,1.0,0.40466200466200464,0.0
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,OVER,true,SENS,16.0,245.0,145.0,6.0,0.06130268199233716,0.7272727272727273,0.6051864801864801,0.016173224750742017
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,OVER,true,SENS,13.0,266.0,124.0,9.0,0.04659498207885305,0.5909090909090909,0.5335081585081585,-0.013997279301209992
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,OVER,true,SENS,0.0,276.0,141.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,OVER,true,SENS,0.0,226.0,191.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,OVER,true,SENS,0.0,231.0,186.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,OVER,true,SENS,1.0,80.0,338.0,3.0,0.012345679012345678,0.25,0.624700956937799,0.005564703878258185
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,OVER,true,SENS,2.0,265.0,153.0,2.0,0.00749063670411985,0.5,0.5909090909090909,-0.003991944825619717
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,OVER,true,SENS,2.0,284.0,134.0,2.0,0.006993006993006993,0.5,0.5804425837320574,-0.004996169603304147
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,OVER,true,SENS,0.0,49.0,368.0,4.0,0.0,0.0,0.6321942446043165,-0.017882395876100212
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,OVER,true,SENS,2.0,174.0,243.0,2.0,0.011363636363636364,0.5,0.6405875299760192,0.0037110740601303902
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,OVER,true,SENS,3.0,183.0,234.0,1.0,0.016129032258064516,0.75,0.6864508393285371,0.013222593054954004
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,UNDER,true,NONE,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.6038961038961039,0.0
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,UNDER,true,NONE,109.0,35.0,7.0,1.0,0.7569444444444444,0.990909090909091,0.6555194805194805,0.21016166281755203
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,UNDER,true,NONE,109.0,35.0,7.0,1.0,0.7569444444444444,0.990909090909091,0.633008658008658,0.21016166281755203
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,UNDER,true,NONE,97.0,0.0,0.0,79.0,1.0,0.5511363636363636,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,UNDER,true,NONE,168.0,0.0,0.0,8.0,1.0,0.9545454545454546,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,UNDER,true,NONE,163.0,0.0,0.0,13.0,1.0,0.9261363636363636,NaN,0.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,UNDER,true,NONE,49.0,74.0,22.0,31.0,0.3983739837398374,0.6125,0.38893229166666665,-0.1515453639082752
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,UNDER,true,NONE,72.0,90.0,6.0,8.0,0.4444444444444444,0.9,0.39798177083333336,-0.03454894433781189
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,UNDER,true,NONE,73.0,88.0,8.0,7.0,0.453416149068323,0.9125,0.4162109375,-0.003842459173871264
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,UNDER,true,NONE,16.0,45.0,143.0,16.0,0.26229508196721313,0.5,0.6732878989361702,0.1894177337521142
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,UNDER,true,NONE,30.0,130.0,58.0,2.0,0.1875,0.9375,0.6260804521276596,0.09250000000000005
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,UNDER,true,NONE,30.0,136.0,52.0,2.0,0.18072289156626506,0.9375,0.6453623670212766,0.07821229050279332
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,UNDER,true,NONE,11.0,13.0,160.0,41.0,0.4583333333333333,0.21153846153846154,0.5294019564250778,0.16803615447822526
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,UNDER,true,NONE,23.0,78.0,95.0,29.0,0.22772277227722773,0.4423076923076923,0.50138950644731,-0.006437857949082279
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,UNDER,true,NONE,18.0,54.0,119.0,34.0,0.25,0.34615384615384615,0.5797020898176968,0.02998236331569674
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,UNDER,true,NONE,5.0,26.0,208.0,9.0,0.16129032258064516,0.35714285714285715,0.5677655677655677,0.15662650602409656
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,UNDER,true,NONE,10.0,94.0,140.0,4.0,0.09615384615384616,0.7142857142857143,0.6501831501831502,0.07771706132361875
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,UNDER,true,NONE,10.0,74.0,160.0,4.0,0.11904761904761904,0.7142857142857143,0.6843711843711844,0.11880466472303192
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,UNDER,true,NONE,3.0,10.0,224.0,11.0,0.23076923076923078,0.21428571428571427,0.5695970695970696,0.17751105495893868
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,UNDER,true,NONE,9.0,14.0,220.0,5.0,0.391304347826087,0.6428571428571429,0.8105921855921856,0.44772620721987794
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,UNDER,true,NONE,8.0,6.0,228.0,6.0,0.5714285714285714,0.5714285714285714,0.9505494505494505,0.5457875457875462
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,UNDER,true,NONE,3.0,11.0,250.0,12.0,0.21428571428571427,0.2,0.5386973180076629,0.16297468354430333
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,UNDER,true,NONE,3.0,52.0,209.0,12.0,0.05454545454545454,0.2,0.5839080459770115,3.3955857385403287E-4
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,UNDER,true,NONE,3.0,25.0,236.0,12.0,0.10714285714285714,0.2,0.672669220945083,0.07399347116430847
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,UNDER,true,NONE,3.0,4.0,237.0,37.0,0.42857142857142855,0.075,0.5933609958506224,0.08903297224638244
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,UNDER,true,NONE,13.0,55.0,186.0,27.0,0.19117647058823528,0.325,0.541804979253112,0.07491568973823677
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,UNDER,true,NONE,9.0,35.0,206.0,31.0,0.20454545454545456,0.225,0.6094917012448133,0.07657837084246139
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,UNDER,true,NONE,5.0,6.0,241.0,83.0,0.45454545454545453,0.056818181818181816,0.7030042326094957,0.045278427103013365
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,UNDER,true,NONE,24.0,31.0,216.0,64.0,0.43636363636363634,0.2727272727272727,0.5655134339344866,0.16742969260954849
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,UNDER,true,NONE,8.0,12.0,235.0,80.0,0.4,0.09090909090909091,0.6478652926021347,0.056338028169014336
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,UNDER,true,NONE,1.0,0.0,252.0,90.0,1.0,0.01098901098901099,0.6212715855572999,0.01606425702811246
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,UNDER,true,NONE,14.0,35.0,217.0,77.0,0.2857142857142857,0.15384615384615385,0.405982905982906,0.01754385964912273
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,UNDER,true,NONE,9.0,31.0,221.0,82.0,0.225,0.0989010989010989,0.6425954997383568,-0.029373489496188985
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,UNDER,true,NONE,19.0,21.0,315.0,27.0,0.475,0.41304347826086957,0.7196881469979296,0.3714520773344302
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,UNDER,true,NONE,21.0,95.0,241.0,25.0,0.1810344827586207,0.45652173913043476,0.5806159420289855,0.10489728969772706
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,UNDER,true,NONE,16.0,81.0,255.0,30.0,0.16494845360824742,0.34782608695652173,0.6428571428571429,0.07220690560588162
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,UNDER,true,NONE,0.0,0.0,360.0,22.0,NaN,0.0,0.47531565656565655,0.0
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,UNDER,true,NONE,2.0,78.0,282.0,20.0,0.025,0.09090909090909091,0.4768308080808081,-0.05620133167814017
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,UNDER,true,NONE,2.0,67.0,293.0,20.0,0.028985507246376812,0.09090909090909091,0.4989267676767677,-0.04753199268738569
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,UNDER,true,NONE,0.0,1.0,372.0,12.0,0.0,0.0,0.5379803395889187,-0.004818309576390257
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,UNDER,true,NONE,1.0,32.0,341.0,11.0,0.030303030303030304,0.08333333333333333,0.64890527256479,-0.0013306719893553644
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,UNDER,true,NONE,1.0,22.0,351.0,11.0,0.043478260869565216,0.08333333333333333,0.629579982126899,0.016869148030643263
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,UNDER,true,NONE,0.0,0.0,369.0,17.0,NaN,0.0,0.4490674318507891,0.0
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,UNDER,true,NONE,2.0,31.0,338.0,15.0,0.06060606060606061,0.11764705882352941,0.5216005101227483,0.0232148751237759
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,UNDER,true,NONE,2.0,25.0,344.0,15.0,0.07407407407407407,0.11764705882352941,0.5329985652797704,0.03896427237644693
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,UNDER,true,NONE,2.0,0.0,316.0,72.0,1.0,0.02702702702702703,0.4509921313718782,0.043075245365321584
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,UNDER,true,NONE,3.0,12.0,304.0,71.0,0.2,0.04054054054054054,0.4637786520697913,0.0036934441366571406
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,UNDER,true,NONE,5.0,7.0,309.0,69.0,0.4166666666666667,0.06756756756756757,0.5151599384194321,0.06686815262561387
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,UNDER,true,NONE,0.0,5.0,385.0,22.0,0.0,0.0,0.40087412587412585,-0.020176082171679672
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,UNDER,true,NONE,6.0,40.0,350.0,16.0,0.13043478260869565,0.2727272727272727,0.591025641025641,0.11234225915666346
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,UNDER,true,NONE,3.0,21.0,369.0,19.0,0.125,0.13636363636363635,0.6015734265734266,0.07912382655342035
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,UNDER,true,NONE,0.0,8.0,409.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,UNDER,true,NONE,0.0,19.0,398.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,UNDER,true,NONE,0.0,18.0,399.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,UNDER,true,NONE,0.0,3.0,415.0,4.0,0.0,0.0,0.6288875598086124,-0.008191126279864725
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,UNDER,true,NONE,1.0,12.0,406.0,3.0,0.07692307692307693,0.25,0.603767942583732,0.10466760961810634
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,UNDER,true,NONE,1.0,11.0,407.0,3.0,0.08333333333333333,0.25,0.6199162679425837,0.11237980769230689
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,UNDER,true,NONE,0.0,0.0,417.0,4.0,NaN,0.0,0.6339928057553957,0.0
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,UNDER,true,NONE,0.0,1.0,416.0,4.0,0.0,0.0,0.6474820143884892,-0.0038149737720619623
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,UNDER,true,NONE,0.0,1.0,416.0,4.0,0.0,0.0,0.6115107913669064,-0.0038149737720619623
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,UNDER,true,THRESH,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,UNDER,true,THRESH,109.0,35.0,7.0,1.0,0.7569444444444444,0.990909090909091,0.5787878787878787,0.21016166281755203
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,UNDER,true,THRESH,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,UNDER,true,THRESH,176.0,0.0,0.0,0.0,1.0,1.0,NaN,1.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,UNDER,true,THRESH,171.0,0.0,0.0,5.0,1.0,0.9715909090909091,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,UNDER,true,THRESH,176.0,0.0,0.0,0.0,1.0,1.0,NaN,1.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,UNDER,true,THRESH,80.0,96.0,0.0,0.0,0.45454545454545453,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,UNDER,true,THRESH,74.0,93.0,3.0,6.0,0.4431137724550898,0.925,0.478125,-0.04011461318051578
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,UNDER,true,THRESH,76.0,94.0,2.0,4.0,0.4470588235294118,0.95,0.48541666666666666,-0.02666666666666668
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,UNDER,true,THRESH,32.0,188.0,0.0,0.0,0.14545454545454545,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,UNDER,true,THRESH,30.0,130.0,58.0,2.0,0.1875,0.9375,0.6230053191489362,0.09250000000000005
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,UNDER,true,THRESH,32.0,176.0,12.0,0.0,0.15384615384615385,1.0,0.5319148936170213,0.019448946515397088
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,UNDER,true,THRESH,52.0,173.0,0.0,0.0,0.2311111111111111,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,UNDER,true,THRESH,23.0,78.0,95.0,29.0,0.22772277227722773,0.4423076923076923,0.49572032014228545,-0.006437857949082279
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,UNDER,true,THRESH,42.0,107.0,66.0,10.0,0.28187919463087246,0.8076923076923077,0.594597598932859,0.1145009922970836
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,UNDER,true,THRESH,12.0,191.0,43.0,2.0,0.059113300492610835,0.8571428571428571,0.5204517704517705,0.005568021274827545
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,UNDER,true,THRESH,10.0,94.0,140.0,4.0,0.09615384615384616,0.7142857142857143,0.6562881562881563,0.07771706132361875
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,UNDER,true,THRESH,11.0,157.0,77.0,3.0,0.06547619047619048,0.7857142857142857,0.5573870573870574,0.018599129402453514
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,UNDER,true,THRESH,10.0,149.0,85.0,4.0,0.06289308176100629,0.7142857142857143,0.5387667887667887,0.013211276396546335
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,UNDER,true,THRESH,9.0,14.0,220.0,5.0,0.391304347826087,0.6428571428571429,0.7915140415140415,0.44772620721987794
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,UNDER,true,THRESH,14.0,74.0,160.0,0.0,0.1590909090909091,1.0,0.8418803418803419,0.1962158374211635
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,UNDER,true,THRESH,7.0,152.0,109.0,8.0,0.0440251572327044,0.4666666666666667,0.4421455938697318,-0.02094603967263145
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,UNDER,true,THRESH,3.0,52.0,209.0,12.0,0.05454545454545454,0.2,0.5003831417624521,3.3955857385403287E-4
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,UNDER,true,THRESH,11.0,111.0,150.0,4.0,0.09016393442622951,0.7333333333333333,0.6540229885057471,0.07062543921293049
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,UNDER,true,THRESH,23.0,109.0,132.0,17.0,0.17424242424242425,0.575,0.5613589211618257,0.06263899184581166
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,UNDER,true,THRESH,13.0,56.0,185.0,27.0,0.18840579710144928,0.325,0.5463174273858921,0.071129873750448
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,UNDER,true,THRESH,25.0,104.0,137.0,15.0,0.1937984496124031,0.625,0.5967323651452282,0.10035244424116874
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,UNDER,true,THRESH,57.0,76.0,171.0,31.0,0.42857142857142855,0.6477272727272727,0.6700174825174825,0.2919785885002075
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,UNDER,true,THRESH,24.0,32.0,215.0,64.0,0.42857142857142855,0.2727272727272727,0.5715863084284137,0.16215089620675288
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,UNDER,true,THRESH,59.0,98.0,149.0,29.0,0.37579617834394907,0.6704545454545454,0.6368467059256533,0.21854049189060112
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,UNDER,true,THRESH,2.0,1.0,251.0,89.0,0.6666666666666666,0.02197802197802198,0.509004884004884,0.026060070671378204
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,UNDER,true,THRESH,29.0,124.0,128.0,62.0,0.1895424836601307,0.31868131868131866,0.4133089133089133,-0.1423915768362999
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,UNDER,true,THRESH,66.0,129.0,123.0,25.0,0.3384615384615385,0.7252747252747253,0.6066849816849816,0.15630590339892655
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,UNDER,true,THRESH,20.0,34.0,302.0,26.0,0.37037037037037035,0.43478260869565216,0.666796066252588,0.31030332209918127
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,UNDER,true,THRESH,24.0,191.0,145.0,22.0,0.11162790697674418,0.5217391304347826,0.47664337474120083,-0.018067615925527403
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,UNDER,true,THRESH,41.0,269.0,67.0,5.0,0.13225806451612904,0.8913043478260869,0.5453545548654244,0.026090516599672483
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,UNDER,true,THRESH,0.0,0.0,360.0,22.0,NaN,0.0,0.5,0.0
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,UNDER,true,THRESH,8.0,140.0,220.0,14.0,0.05405405405405406,0.36363636363636365,0.48737373737373735,-0.00684603272403657
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,UNDER,true,THRESH,10.0,154.0,206.0,12.0,0.06097560975609756,0.45454545454545453,0.5133838383838384,0.006642020176702939
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,UNDER,true,THRESH,0.0,1.0,372.0,12.0,0.0,0.0,0.49865951742627346,-0.004818309576390257
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,UNDER,true,THRESH,6.0,104.0,269.0,6.0,0.05454545454545454,0.5,0.6105898123324397,0.044665012406947854
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,UNDER,true,THRESH,6.0,111.0,262.0,6.0,0.05128205128205128,0.5,0.6012064343163539,0.03867084960624878
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,UNDER,true,THRESH,1.0,7.0,362.0,16.0,0.125,0.058823529411764705,0.5199266698549339,0.05331627212625289
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,UNDER,true,THRESH,6.0,122.0,247.0,11.0,0.046875,0.35294117647058826,0.511158935118763,0.005424464334146946
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,UNDER,true,THRESH,7.0,134.0,235.0,10.0,0.04964539007092199,0.4117647058823529,0.5243105372230192,0.010855251450332934
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,UNDER,true,THRESH,6.0,1.0,315.0,68.0,0.8571428571428571,0.08108108108108109,0.5389582620595279,0.11926425345290277
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,UNDER,true,THRESH,17.0,124.0,192.0,57.0,0.12056737588652482,0.22972972972972974,0.41866233321929525,-0.1207964180241974
